0.056772	0.978553	0.107317	
0.224820	0.991405	0.366524	
0.088239	0.910082	0.160880	
0.176910	0.941738	0.297864	
0.499075	0.980817	0.661536	
0.766445	0.911560	0.832728	
0.767750	0.898794	0.828120	
0.940183	0.924400	0.932225	
0.668752	0.867253	0.755176	
0.661925	0.654858	0.658373	
0.616908	0.783110	0.690143	
0.471056	0.873524	0.612055	
0.694477	0.809243	0.747481	
0.891120	0.887848	0.889481	
0.553022	0.377258	0.448536	
0.482059	0.150180	0.229013	
0.839598	0.889113	0.863647	
0.634897	0.787653	0.703073	
0.829889	0.347650	0.490023	
0.225759	0.886975	0.359911	
0.435869	0.844608	0.575002	
0.192273	0.574974	0.288178	
0.441576	0.317256	0.369232	
0.446985	0.177574	0.254173	
0.505951	0.014245	0.027709	
0.563983	0.846118	0.676826	
0.600643	0.359370	0.449687	
0.495798	0.943921	0.650119	
0.264133	0.132679	0.176632	
0.346870	0.416772	0.378622	
0.491622	0.171020	0.253763	
0.002440	0.320047	0.004843	
0.298923	0.553270	0.388140	
0.541192	0.366416	0.436976	
0.244086	0.034666	0.060710	
0.455609	0.055058	0.098244	
0.298880	0.538479	0.384401	
0.840953	0.015806	0.031029	
0.654435	0.948389	0.774457	
0.833070	0.968295	0.895607	
0.671743	0.931817	0.780690	
0.554502	0.907950	0.688515	
0.751227	0.772079	0.761510	
0.823617	0.959327	0.886307	
0.000000	NaN	NaN	
0.024667	0.978276	0.048121	
0.000000	NaN	NaN	
0.000000	NaN	NaN	
0.000000	NaN	NaN	
0.018705	0.118065	0.032294	
0.030639	0.212666	0.053562	
0.000701	0.897436	0.001402	
0.366077	0.953663	0.529065	
